Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","53.82","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2006","2006","6121","Value","3023","Labour force survey","%","82.2","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2007","2007","6121","Value","3023","Labour force survey","%","82.02","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2008","2008","6121","Value","3023","Labour force survey","%","81.41","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2009","2009","6121","Value","3023","Labour force survey","%","81.26","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2010","2010","6121","Value","3023","Labour force survey","%","80.46","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2011","2011","6121","Value","3023","Labour force survey","%","80.93","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2013","2013","6121","Value","3023","Labour force survey","%","79.66","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2014","2014","6121","Value","3023","Labour force survey","%","79.76","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2015","2015","6121","Value","3023","Labour force survey","%","79.85","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2016","2016","6121","Value","3023","Labour force survey","%","77.61","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2018","2018","6121","Value","3023","Labour force survey","%","79.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2019","2019","6121","Value","3023","Labour force survey","%","78.68","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","2","Male","2021","2021","6121","Value","3023","Labour force survey","%","78.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","3","Female","2006","2006","6121","Value","3023","Labour force survey","%","23.78","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","3","Female","2007","2007","6121","Value","3023","Labour force survey","%","24.88","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","3","Female","2008","2008","6121","Value","3023","Labour force survey","%","26.29","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","3","Female","2009","2009","6121","Value","3023","Labour force survey","%","27.18","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","3","Female","2010","2010","6121","Value","3023","Labour force survey","%","28.81","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","3","Female","2011","2011","6121","Value","3023","Labour force survey","%","29","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","3","Female","2013","2013","6121","Value","3023","Labour force survey","%","28.56","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","3","Female","2014","2014","6121","Value","3023","Labour force survey","%","30.31","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","3","Female","2015","2015","6121","Value","3023","Labour force survey","%","30.33","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","3","Female","2016","2016","6121","Value","3023","Labour force survey","%","29.51","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
